Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
UTA,24,2016-12-08,Home,GSW,L,99,106,37,89,0.416,10,38,0.263,15,21,0.714,12,46,20,8,2,15,22,39,80,0.488,12,29,0.414,16,23,0.696,9,47,26,10,4,16,23
UTA,25,2016-12-10,Home,SAC,W,104,84,37,77,0.481,13,29,0.448,17,18,0.944,13,54,23,9,10,22,16,34,90,0.378,9,26,0.346,7,13,0.538,12,34,17,10,4,10,14
UTA,26,2016-12-14,Home,OKC,W,109,89,42,72,0.583,13,23,0.565,12,15,0.8,4,38,22,4,6,14,22,30,82,0.366,6,19,0.316,23,27,0.852,13,38,14,4,3,9,18
UTA,27,2016-12-16,Home,DAL,W,103,100,37,65,0.569,8,22,0.364,21,27,0.778,8,41,18,4,3,16,23,35,77,0.455,12,28,0.429,18,21,0.857,7,27,18,9,0,6,24
UTA,28,2016-12-18,Away,MEM,W,82,73,30,66,0.455,8,27,0.296,14,25,0.56,5,42,18,4,11,15,20,28,93,0.301,2,23,0.087,15,18,0.833,19,48,12,8,1,8,28
UTA,29,2016-12-20,Away,GSW,L,74,104,27,76,0.355,9,30,0.3,11,20,0.55,10,44,13,5,3,23,17,40,90,0.444,9,23,0.391,15,17,0.882,9,50,24,13,3,10,18
UTA,30,2016-12-21,Home,SAC,L,93,94,33,74,0.446,9,27,0.333,18,22,0.818,7,43,19,7,6,11,22,34,74,0.459,10,21,0.476,16,24,0.667,8,41,13,5,3,10,19
UTA,31,2016-12-23,Home,TOR,L,98,104,35,79,0.443,10,27,0.37,18,21,0.857,9,40,21,7,2,16,16,43,81,0.531,8,21,0.381,10,15,0.667,5,36,12,12,4,10,19
UTA,32,2016-12-27,Away,LAL,W,102,100,38,75,0.507,9,26,0.346,17,24,0.708,14,39,19,6,4,19,18,39,83,0.47,4,16,0.25,18,22,0.818,15,40,19,8,3,14,21
UTA,33,2016-12-29,Home,PHI,W,100,83,35,73,0.479,15,26,0.577,15,28,0.536,9,43,21,9,6,14,11,35,87,0.402,6,24,0.25,7,8,0.875,13,41,16,6,1,15,16
UTA,34,2016-12-31,Home,PHO,W,91,86,35,73,0.479,8,20,0.4,13,20,0.65,6,46,17,3,4,15,16,36,87,0.414,7,17,0.412,7,10,0.7,9,41,9,6,2,9,21
UTA,35,2017-01-02,Away,BRK,W,101,89,39,93,0.419,7,24,0.292,16,20,0.8,12,46,11,9,5,9,19,33,78,0.423,6,27,0.222,17,23,0.739,8,44,13,5,5,15,20
UTA,36,2017-01-03,Away,BOS,L,104,115,38,82,0.463,11,26,0.423,17,21,0.81,8,35,27,7,3,10,17,41,74,0.554,17,31,0.548,16,17,0.941,4,32,31,5,6,13,22
UTA,37,2017-01-05,Away,TOR,L,93,101,34,73,0.466,7,20,0.35,18,21,0.857,12,46,16,2,4,18,22,36,91,0.396,8,21,0.381,21,28,0.75,21,45,14,10,6,4,19
UTA,38,2017-01-07,Away,MIN,W,94,92,32,77,0.416,8,23,0.348,22,28,0.786,10,39,23,12,6,8,19,35,80,0.438,7,20,0.35,15,21,0.714,14,48,23,3,3,15,21
UTA,39,2017-01-08,Away,MEM,L,79,88,28,72,0.389,9,23,0.391,14,23,0.609,11,43,14,8,3,17,19,34,78,0.436,9,24,0.375,11,14,0.786,5,37,19,11,2,13,23
UTA,40,2017-01-10,Home,CLE,W,100,92,38,79,0.481,13,34,0.382,11,19,0.579,11,46,22,8,4,18,21,31,85,0.365,9,31,0.29,21,25,0.84,13,42,15,6,2,16,19
UTA,41,2017-01-13,Home,DET,W,110,77,43,80,0.538,16,31,0.516,8,13,0.615,7,47,22,10,6,12,14,30,76,0.395,6,17,0.353,11,16,0.688,3,35,15,5,4,13,16
UTA,42,2017-01-14,Home,ORL,W,114,107,41,83,0.494,7,26,0.269,25,36,0.694,9,44,28,6,2,13,20,38,82,0.463,12,34,0.353,19,27,0.704,7,40,23,10,2,14,28
UTA,43,2017-01-16,Away,PHO,W,106,101,41,89,0.461,8,23,0.348,16,24,0.667,14,46,22,4,6,8,16,40,81,0.494,5,22,0.227,16,17,0.941,6,39,13,4,5,9,21
UTA,44,2017-01-20,Away,DAL,W,112,107,38,83,0.458,8,23,0.348,28,39,0.718,15,53,17,8,5,14,26,39,87,0.448,8,23,0.348,21,28,0.75,9,43,21,4,2,12,26
UTA,45,2017-01-21,Home,IND,W,109,100,39,84,0.464,6,24,0.25,25,32,0.781,10,42,24,11,3,14,15,39,77,0.506,10,20,0.5,12,17,0.706,4,36,17,10,3,16,23
UTA,46,2017-01-23,Home,OKC,L,95,97,36,84,0.429,5,21,0.238,18,26,0.692,8,42,16,10,7,10,18,36,83,0.434,6,20,0.3,19,25,0.76,8,45,17,6,6,10,23
UTA,47,2017-01-24,Away,DEN,L,93,103,35,85,0.412,7,22,0.318,16,21,0.762,8,40,19,6,3,11,21,35,76,0.461,10,26,0.385,23,31,0.742,7,43,28,7,6,14,15
UTA,48,2017-01-26,Home,LAL,W,96,88,33,81,0.407,6,26,0.231,24,28,0.857,10,44,13,7,6,8,10,36,84,0.429,4,14,0.286,12,13,0.923,10,48,13,5,2,12,24
UTA,49,2017-01-28,Home,MEM,L,95,102,29,62,0.468,10,25,0.4,27,29,0.931,4,31,19,3,4,13,18,41,80,0.513,11,26,0.423,9,10,0.9,7,31,13,8,1,7,23
UTA,50,2017-02-01,Home,MIL,W,104,88,36,78,0.462,11,29,0.379,21,27,0.778,11,46,22,11,2,15,23,32,73,0.438,9,23,0.391,15,25,0.6,9,39,19,10,7,17,21
UTA,51,2017-02-04,Home,CHO,W,105,98,38,81,0.469,13,33,0.394,16,24,0.667,11,51,16,5,4,13,18,35,82,0.427,13,33,0.394,15,18,0.833,3,38,20,7,3,9,20
UTA,52,2017-02-06,Away,ATL,W,120,95,49,80,0.613,10,26,0.385,12,18,0.667,9,44,31,9,7,12,23,33,74,0.446,6,17,0.353,23,32,0.719,7,30,16,6,3,12,18
UTA,53,2017-02-08,Away,NOP,W,127,94,48,88,0.545,14,32,0.438,17,21,0.81,12,48,25,9,2,8,19,35,77,0.455,5,24,0.208,19,25,0.76,7,37,17,6,6,13,17
UTA,54,2017-02-09,Away,DAL,L,105,112,39,85,0.459,13,29,0.448,14,17,0.824,11,43,26,8,3,21,26,44,87,0.506,5,20,0.25,19,25,0.76,6,37,21,12,3,11,19
UTA,55,2017-02-11,Home,BOS,L,104,112,35,86,0.407,8,31,0.258,26,30,0.867,13,39,16,9,2,9,19,42,71,0.592,13,30,0.433,15,23,0.652,3,37,20,6,4,16,24
UTA,56,2017-02-13,Home,LAC,L,72,88,28,87,0.322,4,23,0.174,12,18,0.667,12,49,14,5,4,10,11,36,81,0.444,9,25,0.36,7,11,0.636,6,49,16,7,7,13,19
UTA,57,2017-02-15,Home,POR,W,111,88,42,81,0.519,11,22,0.5,16,23,0.696,9,46,19,9,5,14,17,32,79,0.405,9,22,0.409,15,20,0.75,9,41,14,9,3,16,21
UTA,58,2017-02-24,Away,MIL,W,109,95,37,74,0.5,8,23,0.348,27,30,0.9,9,41,23,8,5,14,26,32,74,0.432,7,18,0.389,24,29,0.828,10,35,15,5,1,15,27
UTA,59,2017-02-26,Away,WAS,W,102,92,34,72,0.472,11,24,0.458,23,32,0.719,9,50,18,10,11,24,19,37,87,0.425,8,22,0.364,10,13,0.769,6,28,21,16,1,16,27
UTA,60,2017-02-28,Away,OKC,L,106,109,43,93,0.462,9,22,0.409,11,13,0.846,8,33,22,8,4,7,18,39,76,0.513,15,22,0.682,16,23,0.696,6,42,20,5,7,14,17
UTA,61,2017-03-01,Home,MIN,L,80,107,35,90,0.389,4,19,0.211,6,11,0.545,16,46,18,6,5,14,23,39,78,0.5,8,16,0.5,21,26,0.808,10,48,23,11,7,10,15
UTA,62,2017-03-03,Home,BRK,W,112,97,38,74,0.514,12,26,0.462,24,34,0.706,5,45,25,7,5,13,25,36,89,0.404,7,30,0.233,18,24,0.75,9,42,12,6,3,12,24
UTA,63,2017-03-05,Away,SAC,W,110,109,41,90,0.456,10,33,0.303,18,27,0.667,12,47,24,8,3,13,15,43,83,0.518,8,17,0.471,15,20,0.75,5,37,24,8,3,12,21
UTA,64,2017-03-06,Home,NOP,W,88,83,33,81,0.407,10,27,0.37,12,15,0.8,12,46,16,10,2,19,17,30,84,0.357,10,33,0.303,13,18,0.722,13,47,16,11,3,20,15
UTA,65,2017-03-08,Away,HOU,W,115,108,41,76,0.539,12,31,0.387,21,24,0.875,10,45,21,2,4,16,23,35,79,0.443,8,32,0.25,30,40,0.75,10,31,22,9,4,8,20
UTA,66,2017-03-11,Away,OKC,L,104,112,36,75,0.48,9,20,0.45,23,28,0.821,7,36,15,9,2,12,17,43,86,0.5,8,23,0.348,18,24,0.75,12,43,23,7,7,12,20
UTA,67,2017-03-13,Home,LAC,W,114,108,41,78,0.526,14,21,0.667,18,22,0.818,8,42,22,1,3,7,22,39,78,0.5,12,30,0.4,18,23,0.783,3,28,16,4,2,6,22
UTA,68,2017-03-15,Away,DET,W,97,83,36,77,0.468,13,28,0.464,12,16,0.75,6,43,28,6,5,15,15,36,86,0.419,3,13,0.231,8,12,0.667,8,39,14,6,4,7,18
UTA,69,2017-03-16,Away,CLE,L,83,91,34,82,0.415,5,21,0.238,10,14,0.714,10,47,18,6,3,16,16,36,86,0.419,9,33,0.273,10,19,0.526,11,52,14,6,2,10,12
UTA,70,2017-03-18,Away,CHI,L,86,95,31,81,0.383,7,25,0.28,17,25,0.68,17,49,15,6,8,14,12,38,80,0.475,7,19,0.368,12,14,0.857,7,39,24,7,9,10,18
UTA,71,2017-03-20,Away,IND,L,100,107,40,88,0.455,6,25,0.24,14,20,0.7,13,49,20,5,11,10,17,38,87,0.437,10,20,0.5,21,23,0.913,10,43,21,9,9,7,19
UTA,72,2017-03-22,Home,NYK,W,108,101,41,90,0.456,7,28,0.25,19,29,0.655,20,48,18,5,7,8,11,38,80,0.475,9,21,0.429,16,18,0.889,9,36,19,5,1,11,26
UTA,73,2017-03-25,Away,LAC,L,95,108,37,86,0.43,8,26,0.308,13,18,0.722,12,43,22,5,3,14,22,38,84,0.452,7,27,0.259,25,28,0.893,11,47,14,9,5,10,17
UTA,74,2017-03-27,Home,NOP,W,108,100,41,85,0.482,15,27,0.556,11,18,0.611,11,49,27,6,7,10,22,37,80,0.463,10,25,0.4,16,24,0.667,5,37,17,7,7,9,17
UTA,75,2017-03-29,Away,SAC,W,112,82,42,79,0.532,13,31,0.419,15,19,0.789,7,43,22,10,3,11,18,34,75,0.453,2,15,0.133,12,18,0.667,2,32,14,7,1,13,17
UTA,76,2017-03-31,Home,WAS,W,95,88,33,72,0.458,10,25,0.4,19,31,0.613,7,42,20,9,7,10,18,35,87,0.402,5,17,0.294,13,16,0.813,14,45,12,8,1,14,23
UTA,77,2017-04-02,Away,SAS,L,103,109,43,89,0.483,9,24,0.375,8,13,0.615,12,36,24,6,8,10,18,40,77,0.519,10,19,0.526,19,22,0.864,8,42,26,7,6,13,17
UTA,78,2017-04-04,Home,POR,W,106,87,39,74,0.527,13,23,0.565,15,19,0.789,7,47,21,4,6,14,16,33,83,0.398,6,26,0.231,15,17,0.882,7,29,10,8,5,7,20
UTA,79,2017-04-07,Home,MIN,W,120,113,45,75,0.6,14,25,0.56,16,22,0.727,6,33,29,8,7,14,21,39,79,0.494,7,16,0.438,28,28,1,9,34,22,11,1,12,25
UTA,80,2017-04-08,Away,POR,L,86,101,31,78,0.397,6,19,0.316,18,24,0.75,9,47,19,2,9,10,18,37,91,0.407,13,30,0.433,14,16,0.875,12,47,15,5,6,3,16
UTA,81,2017-04-10,Away,GSW,W,105,99,41,92,0.446,13,35,0.371,10,15,0.667,14,49,29,8,3,11,17,39,80,0.488,9,25,0.36,12,17,0.706,8,42,25,5,6,13,17
UTA,82,2017-04-12,Home,SAS,W,101,97,39,77,0.506,10,26,0.385,13,20,0.65,7,36,24,10,5,16,16,39,86,0.453,8,21,0.381,11,13,0.846,15,42,16,12,2,15,17
WAS,1,2016-10-27,Away,ATL,L,99,114,40,94,0.426,6,20,0.3,13,18,0.722,12,40,25,14,4,19,20,44,88,0.5,12,26,0.462,14,18,0.778,14,52,28,13,7,21,19
WAS,2,2016-10-30,Away,MEM,L,103,112,38,86,0.442,5,25,0.2,22,25,0.88,8,40,19,8,4,14,23,39,88,0.443,15,31,0.484,19,26,0.731,11,47,24,9,2,14,26
WAS,3,2016-11-02,Home,TOR,L,103,113,42,72,0.583,3,10,0.3,16,24,0.667,6,36,21,8,5,20,20,43,77,0.558,10,25,0.4,17,25,0.68,4,31,21,16,2,13,24
WAS,4,2016-11-04,Home,ATL,W,95,92,31,80,0.388,5,20,0.25,28,35,0.8,11,46,13,7,3,19,23,32,83,0.386,5,25,0.2,23,36,0.639,10,47,22,12,3,18,24
WAS,5,2016-11-05,Away,ORL,L,86,88,34,86,0.395,6,17,0.353,12,17,0.706,14,49,11,4,5,10,23,31,78,0.397,9,28,0.321,17,27,0.63,10,43,21,4,6,8,16
WAS,6,2016-11-07,Home,HOU,L,106,114,39,94,0.415,10,27,0.37,18,20,0.9,16,45,20,12,5,13,16,41,79,0.519,17,37,0.459,15,18,0.833,6,37,28,6,7,18,18
WAS,7,2016-11-09,Home,BOS,W,118,93,46,92,0.5,10,21,0.476,16,20,0.8,19,54,29,9,7,11,26,35,81,0.432,10,31,0.323,13,22,0.591,7,31,21,5,4,11,19
WAS,8,2016-11-11,Home,CLE,L,94,105,38,87,0.437,3,15,0.2,15,19,0.789,10,46,16,7,5,15,21,36,86,0.419,14,33,0.424,19,26,0.731,13,47,16,9,6,15,21
WAS,9,2016-11-12,Away,CHI,L,95,106,38,91,0.418,4,13,0.308,15,18,0.833,13,49,19,3,7,12,22,39,97,0.402,5,15,0.333,23,25,0.92,15,52,21,7,6,10,20
WAS,10,2016-11-16,Away,PHI,L,102,109,38,91,0.418,8,23,0.348,18,25,0.72,11,40,18,8,1,11,26,42,77,0.545,10,28,0.357,15,22,0.682,5,41,30,6,1,17,26
WAS,11,2016-11-17,Home,NYK,W,119,112,44,81,0.543,15,25,0.6,16,18,0.889,7,37,26,7,2,15,21,41,86,0.477,12,29,0.414,18,20,0.9,10,36,23,9,1,13,20
WAS,12,2016-11-19,Home,MIA,L,111,114,42,89,0.472,11,27,0.407,16,22,0.727,13,40,22,9,2,11,22,43,85,0.506,13,27,0.481,15,26,0.577,17,47,21,6,7,16,21
WAS,13,2016-11-21,Home,PHO,W,106,101,37,91,0.407,10,28,0.357,22,34,0.647,14,45,25,8,4,11,19,39,91,0.429,11,27,0.407,12,15,0.8,13,52,22,3,7,21,24
WAS,14,2016-11-25,Away,ORL,W,94,91,40,88,0.455,6,29,0.207,8,10,0.8,7,37,26,10,4,11,17,35,80,0.438,7,23,0.304,14,20,0.7,14,49,18,5,7,19,16
WAS,15,2016-11-26,Home,SAS,L,100,112,42,88,0.477,6,22,0.273,10,14,0.714,12,40,21,11,1,12,26,40,75,0.533,9,24,0.375,23,29,0.793,6,38,22,7,6,14,17
WAS,16,2016-11-28,Home,SAC,W,101,95,35,85,0.412,10,25,0.4,21,26,0.808,11,49,22,11,7,23,23,38,93,0.409,3,21,0.143,16,26,0.615,13,44,20,15,4,20,24
WAS,17,2016-11-30,Away,OKC,L,115,126,44,98,0.449,10,28,0.357,17,26,0.654,11,48,25,8,3,11,25,46,95,0.484,12,30,0.4,22,31,0.71,9,47,28,10,4,13,22
WAS,18,2016-12-02,Away,SAS,L,105,107,41,81,0.506,7,11,0.636,16,18,0.889,9,43,25,13,3,18,26,39,80,0.488,8,20,0.4,21,33,0.636,12,37,27,11,4,15,17
WAS,19,2016-12-05,Away,BRK,W,118,113,45,92,0.489,14,34,0.412,14,18,0.778,8,35,26,17,5,10,22,40,81,0.494,11,27,0.407,22,30,0.733,13,50,25,5,3,21,15
WAS,20,2016-12-06,Home,ORL,L,116,124,44,93,0.473,11,23,0.478,17,24,0.708,10,42,20,5,2,10,25,43,83,0.518,12,26,0.462,26,36,0.722,8,43,24,7,12,11,18
WAS,21,2016-12-08,Home,DEN,W,92,85,35,78,0.449,6,19,0.316,16,17,0.941,8,35,21,11,3,18,20,31,76,0.408,7,32,0.219,16,24,0.667,14,45,24,8,2,27,24
WAS,22,2016-12-10,Home,MIL,W,110,105,40,88,0.455,8,21,0.381,22,28,0.786,12,40,29,10,3,9,17,40,79,0.506,13,25,0.52,12,15,0.8,7,40,22,1,3,20,21
WAS,23,2016-12-12,Away,MIA,L,101,112,39,84,0.464,5,23,0.217,18,22,0.818,10,37,17,8,1,14,22,45,88,0.511,9,26,0.346,13,19,0.684,11,47,25,6,3,11,18
WAS,24,2016-12-14,Home,CHO,W,109,106,45,87,0.517,5,18,0.278,14,17,0.824,12,41,27,15,3,14,18,38,74,0.514,14,33,0.424,16,21,0.762,5,33,25,7,8,18,18
WAS,25,2016-12-16,Home,DET,W,122,108,44,77,0.571,12,25,0.48,22,27,0.815,3,36,30,6,1,5,23,42,86,0.488,10,28,0.357,14,21,0.667,10,40,22,3,1,9,19
WAS,26,2016-12-18,Home,LAC,W,117,110,43,81,0.531,10,19,0.526,21,30,0.7,9,33,24,10,4,15,24,43,87,0.494,7,24,0.292,17,24,0.708,12,40,28,7,1,15,23
WAS,27,2016-12-19,Away,IND,L,105,107,38,88,0.432,8,33,0.242,21,26,0.808,14,49,19,5,6,15,22,41,87,0.471,7,21,0.333,18,21,0.857,9,41,18,6,5,15,20
WAS,28,2016-12-21,Away,CHI,W,107,97,43,82,0.524,3,18,0.167,18,25,0.72,6,44,23,7,3,10,20,38,95,0.4,6,21,0.286,15,19,0.789,17,49,25,4,5,14,18
WAS,29,2016-12-23,Away,MIL,L,96,123,37,79,0.468,7,24,0.292,15,18,0.833,5,30,24,2,2,14,21,45,80,0.563,9,25,0.36,24,27,0.889,8,41,29,8,6,11,16
WAS,30,2016-12-26,Home,MIL,W,107,102,40,79,0.506,12,29,0.414,15,20,0.75,7,40,29,7,6,16,16,40,87,0.46,6,20,0.3,16,23,0.696,12,42,27,8,2,13,19
WAS,31,2016-12-28,Home,IND,W,111,105,38,78,0.487,8,22,0.364,27,37,0.73,15,54,21,8,1,18,27,35,79,0.443,11,28,0.393,24,29,0.828,5,34,24,10,4,13,29
WAS,32,2016-12-30,Home,BRK,W,118,95,47,83,0.566,11,22,0.5,13,14,0.929,8,44,28,12,7,19,21,32,74,0.432,10,25,0.4,21,25,0.84,6,32,18,9,0,21,16
WAS,33,2017-01-02,Away,HOU,L,91,101,38,87,0.437,6,26,0.231,9,12,0.75,7,45,23,9,2,17,21,37,86,0.43,12,39,0.308,15,21,0.714,7,41,25,9,9,13,12
WAS,34,2017-01-03,Away,DAL,L,105,113,41,92,0.446,11,30,0.367,12,14,0.857,5,38,27,6,7,9,19,37,78,0.474,17,32,0.531,22,24,0.917,2,42,20,4,3,12,21
WAS,35,2017-01-06,Home,MIN,W,112,105,46,79,0.582,12,22,0.545,8,9,0.889,5,33,31,3,7,13,18,42,88,0.477,7,18,0.389,14,17,0.824,12,38,22,6,2,10,15
WAS,36,2017-01-08,Away,MIL,W,107,101,41,84,0.488,10,32,0.313,15,18,0.833,13,49,23,10,4,19,22,37,80,0.463,9,23,0.391,18,20,0.9,5,32,25,14,3,16,20
WAS,37,2017-01-10,Home,CHI,W,101,99,42,83,0.506,11,22,0.5,6,9,0.667,7,42,24,8,6,21,24,35,88,0.398,10,27,0.37,19,21,0.905,12,44,19,10,2,17,18
WAS,38,2017-01-11,Away,BOS,L,108,117,45,105,0.429,10,26,0.385,8,12,0.667,16,44,28,10,3,7,13,43,85,0.506,17,41,0.415,14,18,0.778,10,45,20,5,7,14,10
WAS,39,2017-01-14,Home,PHI,W,109,93,44,91,0.484,8,17,0.471,13,18,0.722,12,50,18,9,2,11,18,36,87,0.414,10,31,0.323,11,21,0.524,15,49,20,6,2,16,19
WAS,40,2017-01-16,Home,POR,W,120,101,42,86,0.488,13,23,0.565,23,25,0.92,12,51,26,10,5,12,18,37,88,0.42,8,26,0.308,19,25,0.76,14,45,22,6,5,15,20
WAS,41,2017-01-18,Home,MEM,W,104,101,36,80,0.45,8,29,0.276,24,26,0.923,12,45,27,7,3,11,25,33,83,0.398,8,25,0.32,27,34,0.794,17,45,20,8,1,12,20
WAS,42,2017-01-19,Away,NYK,W,113,110,44,88,0.5,13,32,0.406,12,14,0.857,10,40,29,7,5,15,19,42,90,0.467,7,24,0.292,19,22,0.864,14,41,20,7,4,10,14
WAS,43,2017-01-21,Away,DET,L,112,113,39,91,0.429,8,26,0.308,26,33,0.788,13,47,23,12,3,11,22,43,87,0.494,11,28,0.393,16,22,0.727,13,49,25,9,4,20,27
WAS,44,2017-01-23,Away,CHO,W,109,99,43,80,0.538,10,25,0.4,13,17,0.765,5,47,22,5,3,14,23,35,90,0.389,8,32,0.25,21,25,0.84,12,43,24,7,5,8,19
WAS,45,2017-01-24,Home,BOS,W,123,108,48,84,0.571,9,20,0.45,18,21,0.857,8,43,21,7,4,15,18,38,84,0.452,10,33,0.303,22,24,0.917,8,32,24,10,3,13,20
WAS,46,2017-01-27,Away,ATL,W,112,86,43,89,0.483,13,31,0.419,13,19,0.684,13,52,26,12,10,18,24,30,83,0.361,9,31,0.29,17,25,0.68,8,41,18,9,8,19,16
WAS,47,2017-01-29,Away,NOP,W,107,94,45,89,0.506,10,21,0.476,7,10,0.7,10,45,28,9,3,10,17,38,84,0.452,10,32,0.313,8,15,0.533,10,42,25,8,3,14,12
WAS,48,2017-01-31,Home,NYK,W,117,101,49,88,0.557,7,22,0.318,12,15,0.8,9,46,27,4,4,12,25,34,93,0.366,5,24,0.208,28,35,0.8,22,51,18,8,2,12,17
WAS,49,2017-02-02,Home,LAL,W,116,108,44,96,0.458,12,33,0.364,16,21,0.762,12,45,27,11,6,10,19,40,87,0.46,12,39,0.308,16,22,0.727,12,47,19,6,8,20,23
WAS,50,2017-02-04,Home,NOP,W,105,91,38,83,0.458,10,31,0.323,19,22,0.864,7,46,20,10,6,12,19,37,84,0.44,5,17,0.294,12,22,0.545,9,42,18,4,6,15,16
WAS,51,2017-02-06,Home,CLE,L,135,140,50,99,0.505,12,29,0.414,23,26,0.885,11,43,29,9,5,12,25,49,92,0.533,19,38,0.5,23,28,0.821,12,46,31,7,2,20,26
WAS,52,2017-02-08,Away,BRK,W,114,110,40,97,0.412,9,25,0.36,25,33,0.758,17,54,21,9,5,12,26,38,91,0.418,9,33,0.273,25,36,0.694,15,55,20,6,5,16,24
WAS,53,2017-02-10,Home,IND,W,112,107,41,88,0.466,10,29,0.345,20,30,0.667,14,46,29,8,4,11,13,45,92,0.489,4,21,0.19,13,15,0.867,10,42,29,3,5,11,22
WAS,54,2017-02-13,Home,OKC,W,120,98,42,73,0.575,13,20,0.65,23,28,0.821,6,40,27,4,9,22,24,34,96,0.354,7,34,0.206,23,30,0.767,20,47,16,10,2,15,22
WAS,55,2017-02-16,Away,IND,W,111,98,43,83,0.518,15,29,0.517,10,15,0.667,8,39,23,5,3,10,19,40,80,0.5,4,18,0.222,14,18,0.778,5,35,21,7,1,11,12
WAS,56,2017-02-24,Away,PHI,L,112,120,38,90,0.422,5,24,0.208,31,40,0.775,12,43,19,8,6,16,25,43,87,0.494,10,29,0.345,24,30,0.8,8,48,28,9,7,15,26
WAS,57,2017-02-26,Home,UTA,L,92,102,37,87,0.425,8,22,0.364,10,13,0.769,6,28,21,16,1,16,27,34,72,0.472,11,24,0.458,23,32,0.719,9,50,18,10,11,24,19
WAS,58,2017-02-28,Home,GSW,W,112,108,41,91,0.451,12,28,0.429,18,20,0.9,17,46,29,11,6,19,22,39,84,0.464,8,29,0.276,22,27,0.815,13,41,28,10,6,19,23
WAS,59,2017-03-01,Away,TOR,W,105,96,40,84,0.476,9,25,0.36,16,19,0.842,7,44,32,6,6,12,21,33,90,0.367,7,20,0.35,23,26,0.885,16,50,11,8,4,11,18
WAS,60,2017-03-03,Home,TOR,L,106,114,34,92,0.37,10,30,0.333,28,32,0.875,15,45,23,8,6,11,21,41,81,0.506,11,25,0.44,21,27,0.778,11,51,16,5,9,17,23
WAS,61,2017-03-05,Home,ORL,W,115,114,39,81,0.481,14,26,0.538,23,25,0.92,10,38,26,9,6,12,16,44,89,0.494,14,35,0.4,12,19,0.632,13,43,16,9,3,14,18
WAS,62,2017-03-07,Away,PHO,W,131,127,41,90,0.456,7,18,0.389,42,53,0.792,9,44,19,15,4,11,21,44,88,0.5,13,27,0.481,26,33,0.788,9,49,23,5,8,19,32
WAS,63,2017-03-08,Away,DEN,W,123,113,50,88,0.568,11,26,0.423,12,19,0.632,8,43,31,10,0,11,16,46,87,0.529,13,28,0.464,8,17,0.471,10,39,31,6,2,16,16
WAS,64,2017-03-10,Away,SAC,W,130,122,52,104,0.5,9,26,0.346,17,19,0.895,12,52,29,7,5,9,22,44,92,0.478,12,23,0.522,22,28,0.786,8,40,27,5,1,10,21
WAS,65,2017-03-11,Away,POR,W,125,124,47,90,0.522,12,25,0.48,19,28,0.679,9,46,27,5,4,11,20,48,94,0.511,16,32,0.5,12,16,0.75,7,43,26,4,5,14,19
WAS,66,2017-03-13,Away,MIN,L,104,119,36,84,0.429,7,26,0.269,25,31,0.806,8,38,15,10,2,15,25,45,86,0.523,10,21,0.476,19,22,0.864,8,46,27,8,7,15,24
WAS,67,2017-03-15,Home,DAL,L,107,112,40,82,0.488,12,30,0.4,15,21,0.714,5,42,30,4,1,12,23,40,79,0.506,14,32,0.438,18,25,0.72,5,40,24,5,1,10,22
WAS,68,2017-03-17,Home,CHI,W,112,107,46,101,0.455,10,26,0.385,10,12,0.833,13,40,34,5,6,10,17,44,88,0.5,7,27,0.259,12,18,0.667,15,53,28,5,5,18,19
WAS,69,2017-03-18,Away,CHO,L,93,98,29,79,0.367,11,33,0.333,24,31,0.774,8,44,21,6,7,12,21,35,82,0.427,9,24,0.375,19,27,0.704,6,41,23,8,8,7,20
WAS,70,2017-03-20,Away,BOS,L,102,110,37,86,0.43,8,35,0.229,20,26,0.769,8,39,24,6,4,18,28,40,93,0.43,10,33,0.303,20,28,0.714,19,53,19,10,6,13,24
WAS,71,2017-03-22,Home,ATL,W,104,100,38,95,0.4,11,34,0.324,17,23,0.739,17,54,23,9,6,19,26,34,86,0.395,8,25,0.32,24,29,0.828,11,44,20,11,5,16,19
WAS,72,2017-03-24,Home,BRK,W,129,108,49,97,0.505,10,26,0.385,21,22,0.955,11,46,29,9,5,10,19,43,82,0.524,3,15,0.2,19,26,0.731,6,38,24,5,4,14,22
WAS,73,2017-03-25,Away,CLE,W,127,115,49,82,0.598,8,18,0.444,21,26,0.808,11,40,24,10,4,11,23,41,83,0.494,12,33,0.364,21,27,0.778,11,32,24,6,6,13,18
WAS,74,2017-03-28,Away,LAL,W,119,108,48,94,0.511,6,23,0.261,17,25,0.68,13,41,24,12,3,12,20,43,85,0.506,8,22,0.364,14,16,0.875,11,43,21,6,9,18,19
WAS,75,2017-03-29,Away,LAC,L,124,133,46,93,0.495,13,34,0.382,19,29,0.655,14,43,22,7,0,10,31,47,83,0.566,12,30,0.4,27,37,0.73,8,41,27,6,4,10,22
